Order ID,Customer Name,Product,Category,Order Date,Quantity,Price,Total
ORD00358,Amy Lynch,Desk Chair,Furniture,2024-10-01,1,150,150
ORD00359,Matthew Adams,Coffee Maker,Home Appliance,2022-05-31,1,70,70
ORD00360,Dan Carter,Water Bottle,Accessories,2022-11-28,1,20,20
ORD00361,Karen Campbell,Backpack,Accessories,2023-06-19,3,50,150
ORD00362,Andrea Coleman,Office Desk,Furniture,2023-05-20,3,300,900
ORD00363,Cindy Shannon,Headphones,Electronics,2022-12-08,4,100,400
ORD00364,Kimberly Brown,Water Bottle,Accessories,2022-08-31,3,20,60
ORD00365,Matthew Galvan,Backpack,Accessories,2023-05-03,4,50,200
ORD00366,Aaron Hernandez,Desk Chair,Furniture,2025-04-01,4,150,600
ORD00367,Devin Thomas,Desk Chair,Furniture,2024-01-01,3,150,450
ORD00368,David Schwartz,Water Bottle,Accessories,2022-10-06,3,20,60
ORD00369,Peter Johnson,Backpack,Accessories,2025-02-10,4,50,200
ORD00370,Craig Oneill,Headphones,Electronics,2024-02-14,2,100,200
ORD00371,Cristian Harmon,Headphones,Electronics,2022-05-22,5,100,500
ORD00372,Dr. Robert Fernandez,Laptop,Electronics,2023-07-18,4,800,3200
ORD00373,Pamela Smith,Office Desk,Furniture,2022-08-06,4,300,1200
ORD00374,Debra Doyle,Backpack,Accessories,2023-02-09,2,50,100
ORD00375,Patricia Flowers,LED Monitor,Electronics,2023-06-03,4,200,800
ORD00376,Heidi Ortiz DDS,Tablet,Electronics,2023-01-18,1,350,350
ORD00377,Amber Williams,Water Bottle,Accessories,2025-03-27,4,20,80
ORD00378,Carolyn Chavez,Backpack,Accessories,2025-03-11,3,50,150
ORD00379,Jamie Rangel,Water Bottle,Accessories,2022-06-02,2,20,40
ORD00380,Margaret Parker,Smartphone,Electronics,2024-06-14,4,600,2400
ORD00381,Samuel Farley,Headphones,Electronics,2022-08-07,2,100,200
ORD00382,William Cox,Headphones,Electronics,2023-08-20,2,100,200
ORD00383,Christine Miranda,Tablet,Electronics,2024-05-29,5,350,1750
ORD00384,Robin Cruz,Desk Chair,Furniture,2025-04-23,3,150,450
ORD00385,Diane Wise,Office Desk,Furniture,2024-06-04,5,300,1500
ORD00386,Randy Wilson,Desk Chair,Furniture,2023-06-16,4,150,600
ORD00387,Joseph Brown,Coffee Maker,Home Appliance,2024-04-04,5,70,350
ORD00388,Joel Mathis,Smartphone,Electronics,2024-10-18,4,600,2400
ORD00389,Faith Ayers,Desk Chair,Furniture,2024-06-23,4,150,600
ORD00390,Rebecca Kelley,Desk Chair,Furniture,2022-05-31,5,150,750
ORD00391,Steven Glenn,Backpack,Accessories,2024-08-30,5,50,250
ORD00392,Patricia Rich,Coffee Maker,Home Appliance,2022-09-24,1,70,70
ORD00393,Steven Waller,Smartphone,Electronics,2024-08-15,4,600,2400
ORD00394,Mr. Grant Vance,Laptop,Electronics,2024-05-08,5,800,4000
ORD00395,Laura Mcguire,Water Bottle,Accessories,2022-06-03,5,20,100
ORD00396,Barbara Dunn,Smartphone,Electronics,2022-10-08,5,600,3000
ORD00397,Kelli Duncan,Water Bottle,Accessories,2024-12-19,4,20,80
ORD00398,Faith Suarez,Tablet,Electronics,2025-04-17,5,350,1750
ORD00399,Anthony Abbott,Desk Chair,Furniture,2023-09-17,3,150,450
ORD00400,Jonathan Coleman,Backpack,Accessories,2023-12-07,3,50,150
ORD00401,Jacqueline Warren,Desk Chair,Furniture,2023-04-25,3,150,450
ORD00402,Cassandra Riley,Desk Chair,Furniture,2025-01-21,3,150,450
ORD00403,Wayne Miller,Laptop,Electronics,2022-08-01,2,800,1600
ORD00404,Gary Snyder,Laptop,Electronics,2023-03-27,3,800,2400
ORD00405,Tracy Sweeney,Headphones,Electronics,2022-08-12,4,100,400
ORD00406,Ashley Jones,Tablet,Electronics,2024-07-27,4,350,1400
ORD00407,Stephen Mueller,Coffee Maker,Home Appliance,2022-06-23,5,70,350
ORD00408,Brittany Moore,Smartphone,Electronics,2024-01-02,1,600,600
ORD00409,Kenneth Butler,Water Bottle,Accessories,2023-07-16,2,20,40
ORD00410,Brian Haney,Desk Chair,Furniture,2024-01-25,2,150,300
ORD00411,Charles Perez,Tablet,Electronics,2023-08-14,2,350,700
ORD00412,Vanessa Montgomery,Headphones,Electronics,2023-09-11,3,100,300
ORD00413,Mr. Timothy Watson,LED Monitor,Electronics,2022-10-30,2,200,400
ORD00414,Thomas Jenkins,Tablet,Electronics,2022-07-18,3,350,1050
ORD00415,Tonya Johnston,Desk Chair,Furniture,2024-03-03,4,150,600
ORD00416,Chase White,Backpack,Accessories,2023-07-11,5,50,250
ORD00417,Peter Blanchard,Water Bottle,Accessories,2022-05-16,2,20,40
ORD00418,Amber Barnett,Water Bottle,Accessories,2024-08-06,4,20,80
ORD00419,Jonathan Myers DVM,Coffee Maker,Home Appliance,2023-06-01,1,70,70
ORD00420,Paul Reyes,Water Bottle,Accessories,2024-03-13,4,20,80
ORD00421,Holly Wilkinson,LED Monitor,Electronics,2022-08-08,4,200,800
ORD00422,Cynthia Ruiz,Water Bottle,Accessories,2024-07-13,2,20,40
ORD00423,Adam Hayes,Backpack,Accessories,2024-06-21,4,50,200
ORD00424,Andrew Cook,Laptop,Electronics,2024-02-21,1,800,800
ORD00425,Patricia Oneal,Laptop,Electronics,2023-06-20,2,800,1600
ORD00426,Alexander Wilcox,Office Desk,Furniture,2025-04-12,1,300,300
ORD00427,Amanda Brady,Backpack,Accessories,2023-09-16,4,50,200
ORD00428,Juan Christensen,Coffee Maker,Home Appliance,2024-03-16,4,70,280
ORD00429,Timothy Moore,Tablet,Electronics,2022-07-15,1,350,350
ORD00430,Cheryl Rodriguez,LED Monitor,Electronics,2022-06-09,2,200,400
ORD00431,James Murray,Laptop,Electronics,2023-11-12,2,800,1600
ORD00432,Megan Martin,LED Monitor,Electronics,2024-05-10,3,200,600
ORD00433,Yvonne Dixon,Water Bottle,Accessories,2023-10-23,2,20,40
ORD00434,Michael Thompson,Water Bottle,Accessories,2024-11-29,5,20,100
ORD00435,Kristen Vargas,Office Desk,Furniture,2022-10-07,4,300,1200
ORD00436,Alexis Watson,Laptop,Electronics,2022-10-09,4,800,3200
ORD00437,Keith Ross,Coffee Maker,Home Appliance,2022-12-11,2,70,140
ORD00438,Carl Wilson,Coffee Maker,Home Appliance,2023-05-31,2,70,140
ORD00439,Jacob Harris,Water Bottle,Accessories,2024-08-28,3,20,60
ORD00440,John Coleman,Water Bottle,Accessories,2024-10-19,1,20,20
ORD00441,Lisa Dougherty,LED Monitor,Electronics,2023-11-23,3,200,600
ORD00442,Jerry Roberts,Headphones,Electronics,2024-02-07,5,100,500
ORD00443,Anthony Payne,Coffee Maker,Home Appliance,2024-05-16,1,70,70
ORD00444,Lisa Thompson,Backpack,Accessories,2023-04-06,4,50,200
ORD00445,Jeffrey Gordon,Office Desk,Furniture,2025-05-08,1,300,300
ORD00446,Anthony Banks,Laptop,Electronics,2025-03-14,5,800,4000
ORD00447,Anthony Thompson,Smartphone,Electronics,2022-11-23,2,600,1200
ORD00448,Nicholas Wu,Coffee Maker,Home Appliance,2023-11-20,5,70,350
ORD00449,Elizabeth Perry,Headphones,Electronics,2023-08-02,5,100,500
ORD00450,Wayne Mendez,Laptop,Electronics,2025-03-11,3,800,2400
ORD00451,Lauren Cummings,Desk Chair,Furniture,2024-12-30,1,150,150
ORD00452,Bradley Yates,Smartphone,Electronics,2024-10-21,2,600,1200
ORD00453,Justin Davis,Office Desk,Furniture,2023-11-10,5,300,1500
ORD00454,Terry Miller,Laptop,Electronics,2022-10-30,3,800,2400
ORD00455,Amy Moon,Office Desk,Furniture,2024-07-19,4,300,1200
ORD00456,Mr. Derek Anderson,Office Desk,Furniture,2023-02-16,3,300,900
ORD00457,Brooke Leonard,Smartphone,Electronics,2022-12-19,3,600,1800
ORD00458,Shelly Woodard,Water Bottle,Accessories,2024-04-06,2,20,40
ORD00459,David Jones,Tablet,Electronics,2022-09-13,4,350,1400
ORD00460,Richard Bradford,Water Bottle,Accessories,2023-02-11,2,20,40
ORD00461,Michael Trevino,Office Desk,Furniture,2022-09-03,5,300,1500
ORD00462,Jacob Torres,LED Monitor,Electronics,2024-10-01,4,200,800
ORD00463,Shawn Villanueva,LED Monitor,Electronics,2025-01-29,5,200,1000
ORD00464,Donald Fisher,Office Desk,Furniture,2025-04-03,2,300,600
ORD00465,Laura Thompson,Coffee Maker,Home Appliance,2023-03-13,5,70,350
ORD00466,Erin Moore,Tablet,Electronics,2023-08-08,1,350,350
ORD00467,Jeanne King,Laptop,Electronics,2023-11-22,1,800,800
ORD00468,Andrew Garcia,Tablet,Electronics,2023-02-15,4,350,1400
ORD00469,Kathryn Moore,Smartphone,Electronics,2025-05-03,2,600,1200
ORD00470,Tina Hinton,Smartphone,Electronics,2024-07-21,3,600,1800
ORD00471,Rebecca Soto,Headphones,Electronics,2024-09-08,4,100,400
ORD00472,Henry Johnson,Laptop,Electronics,2024-09-09,1,800,800
ORD00473,Patrick Ramirez,Smartphone,Electronics,2022-12-28,2,600,1200
ORD00474,Tara Clay,Headphones,Electronics,2023-12-09,3,100,300
ORD00475,Daniel Anderson,Office Desk,Furniture,2022-07-27,2,300,600
ORD00476,Kimberly Graham,Water Bottle,Accessories,2025-03-12,2,20,40
ORD00477,Victoria Hall,Tablet,Electronics,2022-06-21,4,350,1400
ORD00478,Adam Le,Laptop,Electronics,2022-12-20,4,800,3200
ORD00479,Maria Mitchell,Coffee Maker,Home Appliance,2022-07-01,3,70,210
ORD00480,Michael Smith,Headphones,Electronics,2024-07-03,4,100,400
ORD00481,Albert Scott,Laptop,Electronics,2023-06-24,3,800,2400
ORD00482,Gina Carrillo,Desk Chair,Furniture,2023-09-14,2,150,300
ORD00483,Angela Woods,Water Bottle,Accessories,2023-07-11,5,20,100
ORD00484,Juan Cruz,Office Desk,Furniture,2023-01-12,2,300,600
ORD00485,David Mitchell,Tablet,Electronics,2024-09-18,4,350,1400
ORD00486,William Mendez,LED Monitor,Electronics,2024-12-12,4,200,800
ORD00487,Yesenia Douglas,Tablet,Electronics,2023-07-18,4,350,1400
ORD00488,Jeffery Reyes,Backpack,Accessories,2023-04-28,4,50,200
ORD00489,Timothy Bryant,Headphones,Electronics,2022-11-16,1,100,100
ORD00490,Timothy Clark,Water Bottle,Accessories,2023-06-21,2,20,40
ORD00491,Shawn Orozco,Laptop,Electronics,2022-10-30,1,800,800
ORD00492,Kathleen Hancock,LED Monitor,Electronics,2024-08-21,2,200,400
ORD00493,Lisa Cobb,Smartphone,Electronics,2023-02-24,2,600,1200
ORD00494,Christopher Cook,Laptop,Electronics,2023-06-01,5,800,4000
ORD00495,James King,Coffee Maker,Home Appliance,2024-05-14,4,70,280
ORD00496,Christopher Cruz,Laptop,Electronics,2025-03-12,1,800,800
ORD00497,Dawn Smith,Tablet,Electronics,2023-10-02,5,350,1750
ORD00498,Christopher Carey,LED Monitor,Electronics,2022-10-28,5,200,1000
ORD00499,David Harris,Headphones,Electronics,2024-07-18,4,100,400
ORD00500,Austin Hayden,Laptop,Electronics,2022-07-19,1,800,800
ORD00501,Jerome Ferrell,Office Desk,Furniture,2024-09-06,2,300,600
ORD00502,Shane Nguyen,Water Bottle,Accessories,2022-11-07,2,20,40
ORD00503,Patrick Stanton,Tablet,Electronics,2023-04-09,3,350,1050
ORD00504,Ashley Conner,Backpack,Accessories,2024-08-20,4,50,200
ORD00505,Erica Gordon,Coffee Maker,Home Appliance,2023-12-16,1,70,70
ORD00506,Randall Underwood,Water Bottle,Accessories,2024-05-02,4,20,80
ORD00507,Joyce Logan,Desk Chair,Furniture,2024-09-08,1,150,150
ORD00508,Jennifer Ruiz,Coffee Maker,Home Appliance,2022-06-13,5,70,350
ORD00509,Edwin Bishop,Tablet,Electronics,2023-12-25,1,350,350
ORD00510,Ashley Baker,Office Desk,Furniture,2023-11-13,5,300,1500
ORD00511,Ian Hammond,Water Bottle,Accessories,2023-10-18,1,20,20
ORD00512,Corey Lewis,Smartphone,Electronics,2024-04-14,2,600,1200
ORD00513,Mariah Wright,Smartphone,Electronics,2024-10-26,3,600,1800
ORD00514,Stacey Martin,LED Monitor,Electronics,2024-02-28,4,200,800
ORD00515,Lisa Price,Water Bottle,Accessories,2025-03-23,5,20,100
ORD00516,Javier Whitney,Office Desk,Furniture,2022-08-23,5,300,1500
ORD00517,Chelsea Bryant,Desk Chair,Furniture,2024-04-20,4,150,600
ORD00518,Samuel Kent,LED Monitor,Electronics,2023-10-15,4,200,800
ORD00519,Christopher Gilmore,Headphones,Electronics,2023-04-22,5,100,500
ORD00520,Erin Campos,Coffee Maker,Home Appliance,2023-08-07,2,70,140
ORD00521,Cindy Norris,Coffee Maker,Home Appliance,2024-02-29,1,70,70
ORD00522,Beth Tran,Smartphone,Electronics,2023-02-21,1,600,600
ORD00523,Robert Smith,Office Desk,Furniture,2024-10-25,2,300,600
ORD00524,Crystal Jones,Tablet,Electronics,2022-08-01,4,350,1400
ORD00525,David Christensen,Tablet,Electronics,2024-10-21,2,350,700
ORD00526,Noah Lynch,Desk Chair,Furniture,2024-08-11,4,150,600
ORD00527,James Vazquez,Desk Chair,Furniture,2024-06-16,2,150,300
ORD00528,Teresa Smith,Desk Chair,Furniture,2024-12-01,4,150,600
ORD00529,Lindsey Romero,Coffee Maker,Home Appliance,2022-06-19,4,70,280
ORD00530,Jasmine Payne,Water Bottle,Accessories,2022-09-17,1,20,20
ORD00531,Christina Lopez,Water Bottle,Accessories,2023-05-23,5,20,100
ORD00532,Drew Torres,Backpack,Accessories,2024-05-24,5,50,250
ORD00533,Jose Lopez,Coffee Maker,Home Appliance,2024-05-13,2,70,140
ORD00534,Nichole Kim DDS,Coffee Maker,Home Appliance,2024-07-16,2,70,140
ORD00535,Jerome Johnston,Backpack,Accessories,2024-06-22,5,50,250
ORD00536,Wendy White,Tablet,Electronics,2022-10-01,2,350,700
ORD00537,Alec Mullen,Laptop,Electronics,2024-11-16,2,800,1600
ORD00538,Jasmine Thomas,Office Desk,Furniture,2022-05-31,2,300,600
ORD00539,Michelle Austin,Office Desk,Furniture,2024-01-09,3,300,900
ORD00540,Sandra Lewis,Office Desk,Furniture,2024-08-28,3,300,900
ORD00541,Ronald Reynolds,Desk Chair,Furniture,2022-06-03,1,150,150
ORD00542,Peter Smith,Backpack,Accessories,2024-06-01,3,50,150
ORD00543,Jaime Rice MD,Backpack,Accessories,2025-04-05,3,50,150
ORD00544,Kelly Dyer,Tablet,Electronics,2024-03-31,3,350,1050
ORD00545,Brenda Perez,Laptop,Electronics,2024-07-04,3,800,2400
ORD00546,John Watson,Water Bottle,Accessories,2023-10-24,1,20,20
ORD00547,Mark Curry,Coffee Maker,Home Appliance,2024-07-05,3,70,210
ORD00548,Hannah Acevedo,Smartphone,Electronics,2023-01-10,1,600,600
ORD00549,Brian Morris,Backpack,Accessories,2023-05-23,5,50,250
ORD00550,Andrea Strong,Water Bottle,Accessories,2024-12-02,3,20,60
ORD00551,Jesus Hernandez MD,Coffee Maker,Home Appliance,2023-09-14,1,70,70
ORD00552,Joel Nelson,Laptop,Electronics,2022-10-13,3,800,2400
ORD00553,Elizabeth Guerrero,Laptop,Electronics,2022-11-03,5,800,4000
ORD00554,Christopher Norman,LED Monitor,Electronics,2023-09-15,2,200,400
ORD00555,Timothy Hernandez,Laptop,Electronics,2024-07-28,3,800,2400
ORD00556,Jesse Lee,Desk Chair,Furniture,2024-05-01,5,150,750
ORD00557,Pamela Williams,Smartphone,Electronics,2025-02-20,2,600,1200
ORD00558,Lisa Martinez,Laptop,Electronics,2024-02-07,1,800,800
ORD00559,Hector Barry,Backpack,Accessories,2022-05-21,1,50,50
ORD00560,Kim Dunn,Office Desk,Furniture,2025-02-20,3,300,900
ORD00561,Anna Peterson,Headphones,Electronics,2023-05-07,1,100,100
ORD00562,Stacey Ford,Laptop,Electronics,2023-03-30,4,800,3200
ORD00563,Justin Foster,LED Monitor,Electronics,2025-04-12,5,200,1000
ORD00564,Amy Hernandez,Smartphone,Electronics,2025-01-02,2,600,1200
ORD00565,Jacqueline Gonzalez,Laptop,Electronics,2022-11-04,5,800,4000
ORD00566,Christine Clayton,Laptop,Electronics,2022-08-31,4,800,3200
ORD00567,Lawrence Fuller,Office Desk,Furniture,2024-11-22,4,300,1200
ORD00568,Timothy Adams,Office Desk,Furniture,2024-11-16,3,300,900
ORD00569,Christian Hansen,LED Monitor,Electronics,2023-10-31,2,200,400
ORD00570,Johnny Williamson,Water Bottle,Accessories,2022-05-20,5,20,100
ORD00571,Desiree Little,Tablet,Electronics,2023-08-08,2,350,700
ORD00572,Elizabeth Bridges,Headphones,Electronics,2023-12-20,1,100,100
ORD00573,Melanie Johns,LED Monitor,Electronics,2025-01-22,3,200,600
ORD00574,Donna Wood,Laptop,Electronics,2023-08-08,3,800,2400
ORD00575,George Blair,Office Desk,Furniture,2024-09-04,5,300,1500
ORD00576,Samantha Brewer,Smartphone,Electronics,2024-03-26,2,600,1200
ORD00577,Dr. Mitchell Rivera,Headphones,Electronics,2025-03-28,2,100,200
ORD00578,Thomas Alvarez,Water Bottle,Accessories,2022-09-25,1,20,20
ORD00579,Mary Adams,Headphones,Electronics,2023-07-23,1,100,100
ORD00580,Garrett Wilcox DVM,LED Monitor,Electronics,2024-05-30,2,200,400
ORD00581,Mrs. Susan Sawyer,Water Bottle,Accessories,2022-12-22,1,20,20
ORD00582,Joshua Frye,Coffee Maker,Home Appliance,2024-01-23,3,70,210
ORD00583,Tiffany Sanchez,Coffee Maker,Home Appliance,2024-10-11,3,70,210
ORD00584,James Rodriguez,Headphones,Electronics,2024-07-21,5,100,500
ORD00585,Jason Kent,LED Monitor,Electronics,2024-10-10,5,200,1000
ORD00586,Danielle Martin,Coffee Maker,Home Appliance,2022-10-08,1,70,70
ORD00587,Robert Parker,Tablet,Electronics,2024-04-16,3,350,1050
ORD00588,Heather Stevenson,LED Monitor,Electronics,2025-04-23,3,200,600
ORD00589,Joseph Caldwell,LED Monitor,Electronics,2024-07-24,2,200,400
ORD00590,Julia Williams,LED Monitor,Electronics,2024-06-29,1,200,200
ORD00591,Tina Lopez,Water Bottle,Accessories,2025-03-03,3,20,60
ORD00592,Molly Smith,LED Monitor,Electronics,2024-01-12,5,200,1000
ORD00593,Tyler Byrd,Headphones,Electronics,2023-02-05,4,100,400
ORD00594,Bruce Flores,LED Monitor,Electronics,2023-02-20,2,200,400
ORD00595,Roger Ford,LED Monitor,Electronics,2023-04-30,2,200,400
ORD00596,Matthew Woods,Water Bottle,Accessories,2023-01-28,3,20,60
ORD00597,Dawn Beck,Headphones,Electronics,2022-09-29,5,100,500
ORD00598,William Macias,Backpack,Accessories,2024-02-29,3,50,150
ORD00599,Joshua Garcia,Headphones,Electronics,2023-01-31,5,100,500
ORD00600,Dr. James Clark,Water Bottle,Accessories,2022-07-20,1,20,20
ORD00601,Michael Chavez,Water Bottle,Accessories,2024-04-29,5,20,100
ORD00602,Rebecca Franco,Office Desk,Furniture,2022-07-17,2,300,600
ORD00603,Cynthia Koch,Backpack,Accessories,2023-10-13,3,50,150
ORD00604,Joseph Rivera,Laptop,Electronics,2025-01-05,4,800,3200
ORD00605,Jessica Porter,Smartphone,Electronics,2024-07-19,5,600,3000
ORD00606,Tristan Schmitt III,Backpack,Accessories,2024-04-09,1,50,50
ORD00607,Jillian Hall,Backpack,Accessories,2025-02-19,2,50,100
ORD00608,Seth Weber,Backpack,Accessories,2022-06-08,5,50,250
ORD00609,Miranda Johnson,Tablet,Electronics,2024-03-29,1,350,350
ORD00610,Kimberly Bell,Laptop,Electronics,2024-01-14,2,800,1600
ORD00611,Francis Kennedy,Water Bottle,Accessories,2022-11-08,3,20,60
ORD00612,Ronald Jones,Tablet,Electronics,2023-08-27,5,350,1750
ORD00613,Rhonda Ramirez,Desk Chair,Furniture,2022-05-15,3,150,450
ORD00614,Adam Potter,LED Monitor,Electronics,2022-08-22,4,200,800
ORD00615,Rachel Johns,Water Bottle,Accessories,2022-06-24,3,20,60
ORD00616,Jessica Hogan,LED Monitor,Electronics,2022-08-27,2,200,400
ORD00617,Michael Norris,Headphones,Electronics,2022-12-08,3,100,300
ORD00618,Monica Barnes,Headphones,Electronics,2022-09-28,5,100,500
ORD00619,Zachary Holder,Desk Chair,Furniture,2024-06-12,4,150,600
ORD00620,Patricia Pena,LED Monitor,Electronics,2024-01-09,1,200,200
ORD00621,Angelica Duncan,Office Desk,Furniture,2025-04-24,1,300,300
ORD00622,Edwin Long,Coffee Maker,Home Appliance,2024-01-13,3,70,210
ORD00623,Keith Kerr,Smartphone,Electronics,2025-04-07,3,600,1800
ORD00624,Tracy Smith,Laptop,Electronics,2025-04-23,3,800,2400
ORD00625,Beth Bell,Tablet,Electronics,2024-01-12,4,350,1400
ORD00626,Brad Morris,Desk Chair,Furniture,2024-01-03,2,150,300
ORD00627,Eric Perry,Laptop,Electronics,2022-08-13,1,800,800
ORD00628,Karen Jacobs,Water Bottle,Accessories,2023-02-08,4,20,80
ORD00629,David Blake,Office Desk,Furniture,2025-01-29,2,300,600
ORD00630,Rachael Anderson,LED Monitor,Electronics,2023-10-16,4,200,800
ORD00631,Patricia Marsh,Laptop,Electronics,2023-01-28,1,800,800
ORD00632,Dale Morales,Smartphone,Electronics,2022-08-24,3,600,1800
ORD00633,Amber Cox,Backpack,Accessories,2023-04-30,1,50,50
ORD00634,Elizabeth Santiago,Coffee Maker,Home Appliance,2025-04-11,3,70,210
ORD00635,Jennifer Giles,Smartphone,Electronics,2022-06-26,4,600,2400
ORD00636,Lisa Russell,Desk Chair,Furniture,2023-05-19,1,150,150
ORD00637,Allison Wilson,Smartphone,Electronics,2023-07-24,4,600,2400
ORD00638,Allison Scott,Water Bottle,Accessories,2025-01-20,1,20,20
ORD00639,Jeffrey Nichols,Desk Chair,Furniture,2024-06-28,2,150,300
ORD00640,William Walters,Office Desk,Furniture,2025-02-07,5,300,1500
ORD00641,Dr. Tanya Moore,Office Desk,Furniture,2024-12-12,4,300,1200
ORD00642,Douglas Reynolds,Backpack,Accessories,2023-03-19,5,50,250
ORD00643,Daniel George,LED Monitor,Electronics,2024-06-26,3,200,600
ORD00644,Pamela Le,Coffee Maker,Home Appliance,2023-01-01,4,70,280
ORD00645,Amanda Frank,Tablet,Electronics,2024-02-18,2,350,700
ORD00646,Brandon Velazquez,LED Monitor,Electronics,2023-05-12,2,200,400
ORD00647,Frank Wagner,Water Bottle,Accessories,2024-08-24,4,20,80
ORD00648,Gary Padilla,Headphones,Electronics,2024-06-30,1,100,100
ORD00649,Matthew Brock,Desk Chair,Furniture,2022-06-25,5,150,750
ORD00650,Darius Castillo,LED Monitor,Electronics,2024-01-12,3,200,600
ORD00651,Dr. Carmen Ross,Smartphone,Electronics,2024-08-06,3,600,1800
ORD00652,Catherine Moore,LED Monitor,Electronics,2022-08-06,5,200,1000
ORD00653,Patrick Alvarez,Coffee Maker,Home Appliance,2022-06-01,2,70,140
ORD00654,Charles Castro,Backpack,Accessories,2023-12-17,3,50,150
ORD00655,Michelle Hunt DVM,Headphones,Electronics,2024-09-24,4,100,400
ORD00656,Scott Maynard,Headphones,Electronics,2022-11-13,4,100,400
ORD00657,Elizabeth Johnson,Office Desk,Furniture,2024-10-23,4,300,1200
ORD00658,Nicole Hernandez,Tablet,Electronics,2022-05-26,1,350,350
ORD00659,Rebecca Brady,Headphones,Electronics,2024-02-04,4,100,400
ORD00660,Daisy Davis,Headphones,Electronics,2022-10-21,2,100,200
ORD00661,James White,Smartphone,Electronics,2023-10-11,3,600,1800
ORD00662,Cindy Smith,Tablet,Electronics,2024-06-22,2,350,700
ORD00663,Allen Mendez,Laptop,Electronics,2023-04-02,5,800,4000
ORD00664,Donna Griffin,Desk Chair,Furniture,2022-12-26,3,150,450
ORD00665,Kyle Tyler,Desk Chair,Furniture,2023-01-02,2,150,300
ORD00666,David Murphy,Desk Chair,Furniture,2025-03-11,3,150,450
ORD00667,Dustin Chase,Smartphone,Electronics,2023-11-12,4,600,2400
ORD00668,Stephen Mcdonald,Desk Chair,Furniture,2022-06-28,4,150,600
ORD00669,Jonathan Peterson,Tablet,Electronics,2025-01-14,2,350,700
ORD00670,Amanda Adams,Water Bottle,Accessories,2024-03-10,5,20,100
ORD00671,Robert Owens,Desk Chair,Furniture,2024-03-31,2,150,300
ORD00672,Tammy Wall,Coffee Maker,Home Appliance,2023-08-30,1,70,70
ORD00673,Michael Deleon,Water Bottle,Accessories,2024-01-13,4,20,80
ORD00674,Kyle Richard,Office Desk,Furniture,2024-10-14,2,300,600
ORD00675,Shelly Roberts,Backpack,Accessories,2023-01-02,5,50,250
